distance_to_3_end	read_number
1054	0
1055	0
1056	0
1057	0
1058	2.94444444444444
1059	0
1060	2.94444444444444
1061	2.0873786407767
1062	0
1063	1.5
1064	0
1065	0
1066	0
1067	0
1068	0.461538461538462
1069	0
1070	0
1071	2.94444444444444
1072	0
1073	2
1074	0
1075	0
1076	2.94444444444444
1077	0
1078	0
1079	0
1080	0
1081	0
1082	0
1083	0
1084	0
1085	0
1086	0
1087	0.581395348837209
1088	0
1089	0
1090	0
1091	0
1092	0
1093	0
1094	0
1095	0
1096	0
1097	0
1098	0
1099	1
1100	0
1101	0
1102	2.80838323353293
1103	0
1104	0
1105	0
1106	0
1107	0
1108	1.61607142857143
1109	0
1110	0
1111	1
1112	0
1113	2.94444444444444
1114	0
1115	0
1116	0
1117	0
1118	0
1119	0
1120	0
1121	1
1122	0
1123	0
1124	0
1125	0
1126	0
1127	0.5
1128	0.25
1129	0
1130	0
1131	0
1132	0
1133	0
1134	0
1135	2.94444444444444
1136	0
1137	0
1138	0.545454545454545
1139	0
1140	1.08860759493671
1141	0
1142	0
1143	0
1144	0
1145	0
1146	2.80838323353293
1147	0.675675675675676
1148	0
1149	8.83333333333333
1150	0
1151	0
1152	1
1153	0
1154	2.94444444444444
1155	7.24024024024024
1156	0
1157	2.94444444444444
1158	0
1159	2.12244897959184
1160	0
1161	2.94444444444444
1162	0
1163	2.83333333333333
1164	0
1165	0.25
1166	0.888888888888889
1167	0
1168	0
1169	0
1170	0
1171	2.80838323353293
1172	0
1173	0
1174	0
1175	0
1176	0
1177	1.33333333333333
1178	0
1179	0
1180	0
1181	0
1182	0
1183	0
1184	0
1185	0
1186	1
1187	0
1188	1
1189	0
1190	0
1191	1.00294985250737
1192	2.80838323353293
1193	0
1194	0
1195	2.17721518987342
1196	0
1197	2.80838323353293
1198	0
1199	2.94444444444444
1200	0
1201	0
1202	0
1203	2.54347826086957
1204	0
1205	2.80838323353293
1206	5.88888888888889
1207	0
1208	0
1209	1
1210	0
1211	0
1212	0
1213	0
1214	0
1215	0
1216	0
1217	0
1218	0
1219	1.3125
1220	0
1221	0
1222	1
1223	0
1224	0.4
1225	0
1226	1
1227	0
1228	4.03305203938115
1229	0
1230	0
1231	0
1232	1.45833333333333
1233	0
1234	2.57142857142857
1235	0
1236	0
1237	0
1238	0
1239	0
1240	0
1241	0.840909090909091
1242	1
1243	0
1244	0
1245	0
1246	1.00793650793651
1247	1
1248	0
1249	1.08860759493671
1250	0
1251	1.04444444444444
1252	0
1253	0
1254	0
1255	0
1256	1.08860759493671
1257	0
1258	0
1259	1.08860759493671
1260	0
1261	2.17721518987342
1262	1.57142857142857
1263	0
1264	0
1265	0
1266	0
1267	0
1268	0
1269	1
1270	0
1271	1
1272	0
1273	0.840336134453782
1274	0
1275	0
1276	0
1277	0
1278	0
1279	0
1280	0
1281	0
1282	0
1283	0
1284	1.08860759493671
1285	0
1286	0
1287	0
1288	0
1289	0
1290	0
1291	0
1292	0
1293	0
1294	0
1295	0
1296	0
1297	6.62706913339825
1298	0
1299	0
1300	0
1301	1.66666666666667
1302	0
1303	1.08860759493671
1304	0
1305	2.45238095238095
1306	2.80838323353293
1307	0
1308	0
1309	0
1310	0
1311	0
1312	1.08860759493671
1313	0
1314	1.47619047619048
1315	0
1316	2
1317	1
1318	0
1319	0
1320	1
1321	2
1322	0
1323	0
1324	0
1325	0.555555555555556
1326	0
1327	1.66666666666667
1328	0
1329	1
1330	0
1331	0
1332	0
1333	0
1334	0
1335	5.98559842340635
1336	0
1337	1
1338	0
1339	0
1340	0
1341	0
1342	0
1343	0
1344	1.06122448979592
1345	0
1346	0
1347	1
1348	0
1349	0
1350	0
1351	0
1352	0
1353	0.420168067226891
1354	0
1355	0.420168067226891
1356	1.08860759493671
1357	1.08860759493671
1358	0
1359	0
1360	0
1361	0
1362	0
1363	0
1364	1.08860759493671
1365	0
1366	0
1367	0
1368	0
1369	0
1370	0
1371	0
1372	0
1373	0
1374	0
1375	1
1376	1.05063291139241
1377	0
1378	0
1379	2.93189358189787
1380	2.80838323353293
1381	0
1382	0
1383	0
1384	0
1385	0
1386	0
1387	0
1388	0
1389	0
1390	0.4
1391	1
1392	1.04347826086957
1393	0
1394	0
1395	0
1396	1.0873786407767
1397	0
1398	0
1399	0
1400	1.60377358490566
1401	1.08860759493671
1402	0
1403	0
1404	5.34979462450185
1405	0
1406	1.08860759493671
1407	0.840336134453782
1408	0
1409	1.32558139534884
1410	0
1411	2.08888888888889
1412	0
1413	0
1414	0
1415	0
1416	2.5
1417	0
1418	0
1419	1.08860759493671
1420	0.25
1421	2.5
1422	0
1423	2.5
1424	2.80838323353293
1425	0
1426	0
1427	2.09155744744408
1428	0
1429	0
1430	0.5
1431	1
1432	0
1433	0
1434	0
1435	0
1436	0
1437	0
1438	0
1439	0
1440	0.340425531914894
1441	3.22784810126582
1442	0
1443	0
1444	0
1445	1.04929577464789
1446	1.04929577464789
1447	0
1448	1.04347826086957
1449	3.84542027056997
1450	0
1451	0
1452	0
1453	0
1454	0
1455	0
1456	0
1457	0
1458	0
1459	1.60606060606061
1460	0
1461	1.47619047619048
1462	1.08860759493671
1463	0
1464	0
1465	0
1466	0
1467	0
1468	0
1469	0
1470	2.80838323353293
1471	0
1472	2.80838323353293
1473	0
1474	1.08860759493671
1475	0
1476	0
1477	2.08888888888889
1478	0
1479	2.00294985250737
1480	0
1481	0
1482	0
1483	3.89699082846964
1484	0
1485	5.61676646706587
1486	0
1487	0
1488	0
1489	1.04347826086957
1490	0
1491	0.340425531914894
1492	0
1493	0
1494	0
1495	0
1496	4.81818181818182
1497	0
1498	0
1499	3.04545454545455
1500	0
1501	0
1502	0
1503	0
1504	0
1505	0
1506	0
1507	0
1508	0
1509	0
1510	0
1511	0
1512	0
1513	0
1514	0
1515	2.3448275862069
1516	0
1517	0
1518	0
1519	0
1520	0
1521	0
1522	0
1523	0
1524	0
1525	1.16666666666667
1526	0
1527	0
1528	0
1529	1.47619047619048
1530	0
1531	0
1532	0
1533	0
1534	0
1535	1.0873786407767
1536	1.0873786407767
1537	1.0873786407767
1538	1.35135135135135
1539	2.17721518987342
1540	0
1541	0
1542	0
1543	0
1544	0
1545	0
1546	0
1547	2.80838323353293
1548	0
1549	0
1550	0.454545454545455
1551	2.26
1552	0
1553	2.76
1554	0
1555	51.98
1556	4.52
1557	0
1558	15.82
1559	9.04
1560	6.20518518518518
1561	0
1562	0
1563	0
1564	0
1565	4.52
1566	0
1567	0
1568	23.6
1569	2.26
1570	0
1571	2.26
1572	0
1573	4.52
1574	0
1575	2.26
1576	0
1577	9.58545454545454
1578	23.6
1579	12.04
1580	2.26
1581	5.6073786407767
1582	4.52
1583	38.42
1584	0
1585	13.56
1586	37.7660606060606
1587	4.52
1588	2.26
1589	0
1590	0
1591	0
1592	11.3
1593	0
1594	2.26
1595	0
1596	0.337837837837838
1597	6.26193548387097
1598	0
1599	0
1600	6.78
1601	0
1602	9.59783783783784
1603	0
1604	0
1605	0
1606	0
1607	0
1608	0
1609	0
1610	7.79846153846154
1611	0
1612	2
1613	2.80838323353293
1614	2.26
1615	0
1616	0
1617	0
1618	2.26
1619	0
1620	0
1621	0
1622	0
1623	0
1624	0.420168067226891
1625	0
1626	0
1627	0
1628	1.03703703703704
1629	0
1630	0
1631	0
1632	0
1633	0
1634	0
1635	0
1636	0
1637	0
1638	1
1639	0
1640	2
1641	0
1642	2.80838323353293
1643	0
1644	0
1645	0
1646	0
1647	0
1648	0
1649	0
1650	2.61290322580645
1651	0
1652	0
1653	2
1654	0
1655	0
1656	0
1657	1.16666666666667
1658	0
1659	1.158357771261
1660	0
1661	0
1662	0
1663	0
1664	0
1665	0
1666	0.337837837837838
1667	0
1668	0.612903225806452
1669	0
1670	0
1671	0
1672	0
1673	0
1674	0
1675	0
1676	1.06666666666667
1677	0
1678	0
1679	2.3
1680	1.75862068965517
1681	0
1682	2.80838323353293
1683	0
1684	0
1685	0
1686	0
1687	0
1688	0
1689	0
1690	0
1691	0
1692	16.8893150684931
1693	4.52
1694	2.01398601398601
1695	1.83050847457627
1696	0
1697	0
1698	0
1699	0
1700	1.04929577464789
1701	0
1702	0
1703	0
1704	1.05063291139241
1705	0
1706	0
1707	0
1708	0
1709	0
1710	0
1711	0
1712	2.72153846153846
1713	0
1714	0
1715	1.65656565656566
1716	2
1717	0
1718	0
1719	2
1720	2
1721	0
1722	0
1723	0
1724	0
1725	0.8
1726	0
1727	0
1728	0
1729	0
1730	0
1731	1.03703703703704
1732	1
1733	0
1734	1.2258064516129
1735	0
1736	0
1737	0
1738	0
1739	0
1740	1.2258064516129
1741	0
1742	0
1743	0
1744	5.13290322580645
1745	0
1746	1.05263157894737
1747	0
1748	3.42128645933939
1749	0
1750	2.80838323353293
1751	0.612903225806452
1752	1.33333333333333
1753	0
1754	0
1755	2
1756	0
1757	0.375
1758	3.10526315789474
1759	1
1760	0.612903225806452
1761	0.375
1762	1.0873786407767
1763	5.61676646706587
1764	0
1765	0
1766	0
1767	3.0873786407767
1768	0
1769	1.05063291139241
1770	0
1771	0.612903225806452
1772	0.612903225806452
1773	1.2258064516129
1774	0
1775	0
1776	0
1777	0
1778	0
1779	1.30821917808219
1780	0.666666666666667
1781	1.04444444444444
1782	2.07407407407407
1783	0
1784	0.612903225806452
1785	6.75
1786	0
1787	0
1788	0
1789	1.35135135135135
1790	0
1791	0
1792	0
1793	0
1794	0
1795	0
1796	0.612903225806452
1797	0
1798	0
1799	0
1800	0
1801	84.6129032258064
1802	3.09783420463032
1803	0
1804	5.13290322580645
1805	2.87290322580645
1806	0
1807	1.13846153846154
1808	0
1809	0
1810	0.612903225806452
1811	0
1812	0
1813	0
1814	0
1815	0
1816	0
1817	0
1818	2.61290322580645
1819	0.612903225806452
1820	9.04218362282878
1821	0
1822	0
1823	0
1824	0
1825	4.03418968514584
1826	0
1827	0
1828	0
1829	0
1830	0.612903225806452
1831	0
1832	0
1833	0
1834	0
1835	0
1836	0.612903225806452
1837	1.83870967741935
1838	0
1839	0
1840	0
1841	0
1842	0
1843	0.5
1844	0
1845	0.612903225806452
1846	0
1847	0.5
1848	0
1849	0
1850	0.420168067226891
1851	0
1852	0.666666666666667
1853	0
1854	0
1855	2
1856	2.26
1857	0
1858	0.420168067226891
1859	5.61676646706587
1860	1.00294985250737
1861	1.00294985250737
1862	0.612903225806452
1863	0
1864	0
1865	1.00294985250737
1866	2.07465780557126
1867	0.631578947368421
1868	5.53846153846154
1869	0
1870	0
1871	1.35135135135135
1872	0
1873	0
1874	0
1875	0
1876	0
1877	0
1878	0.612903225806452
1879	0
1880	0
1881	0
1882	0
1883	0.5
1884	0
1885	0.612903225806452
1886	1.00294985250737
1887	0.5
1888	0
1889	0
1890	0
1891	0
1892	1.68518518518519
1893	0
1894	0
1895	0
1896	0
1897	0
1898	0
1899	2
1900	1
1901	2.80838323353293
1902	0
1903	0
1904	0
1905	0
1906	0
1907	3.62175278332858
1908	0
1909	1
1910	0
1911	0
1912	0.612903225806452
1913	0
1914	0.375
1915	5.2258064516129
1916	0
1917	0.612903225806452
1918	1.83870967741935
1919	0
1920	2.80838323353293
1921	0
1922	0
1923	1.00294985250737
1924	0
1925	0
1926	0
1927	0
1928	0
1929	0
1930	0
1931	0
1932	0
1933	0
1934	0
1935	0
1936	0
1937	0.612903225806452
1938	0
1939	0.612903225806452
1940	5.53846153846154
1941	0
1942	0
1943	0
1944	0
1945	0
1946	0
1947	0
1948	5.53846153846154
1949	1.2258064516129
1950	0
1951	0
1952	0.28125
1953	0
1954	1.2258064516129
1955	0
1956	0
1957	0
1958	0.612903225806452
1959	0
1960	0
1961	0
1962	0
1963	0
1964	1.05263157894737
1965	0
1966	0.333333333333333
1967	0
1968	0
1969	0
1970	0
1971	0
1972	0.612903225806452
1973	0
1974	0
1975	0
1976	0
1977	0
1978	0.636363636363636
1979	0.28125
1980	0
1981	0
1982	0
1983	0
1984	0
1985	0.5
1986	0
1987	0
1988	0
1989	0
1990	0
1991	0
1992	0
1993	0
1994	0
1995	0
1996	0
1997	0
1998	1.68518518518519
1999	0
2000	0
2001	0
2002	0
2003	1.01639344262295
2004	0
2005	0
2006	0
2007	2.00589970501475
2008	0
2009	0
2010	0
2011	0
2012	0
2013	0
2014	0
2015	0
2016	0
2017	0
2018	0
2019	0
2020	0
2021	0
2022	0
2023	0
2024	0
2025	0
2026	0.297297297297297
2027	0
2028	0.297297297297297
2029	0
2030	0
2031	0
2032	0
2033	3.2405894059364
2034	0
2035	0.785714285714286
2036	0
2037	1
2038	0
2039	0
2040	0
2041	0
2042	0.503968253968254
2043	0
2044	0
2045	0
2046	0
2047	0
2048	0.507246376811594
2049	0
2050	0
2051	0.631578947368421
2052	0
2053	0
2054	1.00294985250737
2055	0
2056	0
2057	0
2058	0
2059	0
2060	0
2061	0
2062	0.581395348837209
2063	0
2064	0
2065	0
2066	0
2067	1.00294985250737
2068	0
2069	1.19746677740864
2070	5.96103896103896
2071	0
2072	0
2073	1
2074	0
2075	0
2076	0
2077	0
2078	1.00294985250737
2079	0.785714285714286
2080	0
2081	0
2082	0.923076923076923
2083	0
2084	0
2085	0.947368421052632
2086	1.0873786407767
2087	0
2088	0
2089	2.42355889724311
2090	1.89473684210526
2091	0
2092	0
2093	0.5
2094	0
2095	0
2096	0
2097	0
2098	0.947368421052632
2099	1.54428341384863
2100	0.461538461538462
2101	0
2102	2.05558143145474
2103	0.947368421052632
2104	0
2105	0
2106	0
2107	0
2108	0
2109	0
2110	0
2111	0
2112	0
2113	0
2114	0
2115	0
2116	0
2117	0
2118	1.00294985250737
2119	0
2120	0
2121	1.18918918918919
2122	0
2123	1.18918918918919
2124	0
2125	0
2126	0
2127	1.00294985250737
2128	0
2129	0
2130	0
2131	0
2132	0
2133	0
2134	0
2135	0
2136	0
2137	5.61676646706587
2138	1.88888888888889
2139	0
2140	0
