distance_to_3_end	read_number
447	0
448	1.27472527472527
449	0
450	1.27472527472527
451	0
452	0
453	0.443181818181818
454	0
455	0
456	0
457	0
458	0
459	0
460	0
461	0.443181818181818
462	0
463	0
464	2.54945054945055
465	1.5
466	0
467	1.016
468	2.9375
469	0
470	0
471	0
472	0
473	0
474	0
475	0.73015873015873
476	3.016
477	0.180645161290323
478	0.335616438356164
479	0
480	0
481	0
482	0
483	1.14285714285714
484	0
485	1.27472527472527
486	0
487	0
488	0
489	0
490	0
491	0
492	0.335616438356164
493	0.335616438356164
494	0
495	0
496	0
497	2
498	0
499	0
500	0
501	0
502	0
503	2.49285714285714
504	0
505	0
506	4.42857142857143
507	0
508	0
509	0
510	0
511	0
512	0
513	0
514	0
515	0
516	2.01369863013699
517	0
518	1
519	1.09090909090909
520	0
521	0
522	0
523	1.27472527472527
524	0
525	0
526	0.907045009784736
527	5.02327836992054
528	0.335616438356164
529	0.358974358974359
530	0
531	1.96174079387853
532	0
533	0
534	0
535	0
536	1.016
537	0
538	0
539	0
540	0
541	1
542	0
543	0.571428571428571
544	0.430379746835443
545	0
546	0
547	0
548	2.28106852497096
549	0
550	1.33561643835616
551	0
552	0
553	0
554	0
555	0
556	1.016
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	2
566	1.13821138211382
567	1.14285714285714
568	0
569	1.016
570	0
571	1.016
572	0
573	0
574	0.833333333333333
575	1
576	0
577	0
578	0
579	1.016
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	72.3555555555556
592	1
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	10.8571428571429
606	0
607	0
608	1.625
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	4
619	2.33333333333333
620	0
621	0
622	0
623	0
624	0
625	2.90370674102017
626	0
627	0.671232876712329
628	1.016
629	0
630	3.5
631	0.443181818181818
632	0
633	2.04477611940298
634	0
635	0
636	0
637	0
638	0
639	1
640	1.016
641	1.02238805970149
642	0
643	0
644	0
645	0
646	7.31409001956947
647	0
648	0
649	0
650	0
651	0.411764705882353
652	0
653	0
654	0
655	0
656	0.335616438356164
657	1.625
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	2.28571428571429
666	1
667	1
668	0
669	0
670	0
671	0
672	0
673	1
674	2.15885714285714
675	2.032
676	0
677	1.5
678	0.335616438356164
679	0
680	1.016
681	0
682	0
683	0
684	0
685	0
686	0.335616438356164
687	0
688	0
689	0
690	0
691	0
692	1.74615873015873
693	0
694	1.00684931506849
695	0
696	0
697	2
698	0.335616438356164
699	0
700	1.13821138211382
701	1.13821138211382
702	0
703	0
704	0
705	1.5
706	0
707	0.666666666666667
708	0
709	0
710	1.13821138211382
711	0
712	0
713	0
714	0
715	0
716	1.016
717	0
718	0.571428571428571
719	0
720	1.42307692307692
721	1.42307692307692
722	0
723	0
724	0
725	1.14285714285714
726	0
727	0.785714285714286
728	0
729	0
730	0
731	0
732	1.13821138211382
733	0
734	0
735	0.5
736	0
737	0
738	0
739	2.016
740	0
741	0
742	0
743	0
744	0
745	1.016
746	0
747	0
748	2
749	0
750	0
751	3.43907692307692
752	0
753	0
754	0
755	0
756	0
757	2
758	2
759	1
760	2.28571428571429
761	0
762	0
763	0
764	8.33561643835616
765	9.14285714285714
766	0
767	0
768	0
769	0
770	0
771	2.032
772	1.75869336143309
773	0
774	0
775	0
776	0.5
777	0
778	1.05154639175258
779	0
780	0
781	0
782	1.016
783	0
784	1
785	1
786	0
787	0
788	0
789	1.016
790	0
791	1.33333333333333
792	1.14285714285714
793	0
794	0
795	0
796	1.14285714285714
797	3.42857142857143
798	0
799	0.375
800	2.77443609022556
801	0
802	4.49009233322959
803	0.347826086956522
804	1.17194570135747
805	0
806	0
807	0
808	0
809	0
810	1.63157894736842
811	0
812	0
813	19.2271002710027
814	1.125
815	0
816	0
817	0
818	0
819	1.63157894736842
820	0
821	0
822	0
823	0
824	3.26315789473684
825	0
826	0
827	0
828	3.30612244897959
829	0
830	1.016
831	0
832	2.79807692307692
833	0
834	1.63157894736842
835	1.42307692307692
836	0
837	3.26315789473684
838	2.032
839	1.016
840	1.35
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	2.15734398782344
851	1.63157894736842
852	1.016
853	1.016
854	0
855	1
856	0
857	0
858	3.71428571428571
859	1.14440433212996
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	4.064
868	0
869	0
870	0
871	0
872	1.016
873	1.66666666666667
874	0
875	1.14285714285714
876	0
877	1.42307692307692
878	4.07472527472527
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0.5
891	0
892	1
893	0
894	0
895	0
896	3
897	1.42307692307692
898	0
899	0
900	0
901	0
902	0
903	0
904	1.28571428571429
905	2.84615384615385
906	0.5
907	0
908	100.172413793103
909	1.14440433212996
910	102
911	0
912	2.84615384615385
913	0
914	0.375
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0.416666666666667
923	0
924	0
925	0
926	0
927	0
928	0.375
929	0
930	0
931	1.42307692307692
932	2.032
933	0
934	0
935	0.430379746835443
936	0
937	0.671232876712329
938	0
939	0
940	18.0888888888889
941	0
