distance_to_3_end	read_number
159	5.04195804195804
160	42.0862470862471
161	0
162	0
163	0
164	78.986013986014
165	2.02857142857143
166	26.3088911088911
167	5.07052947052947
168	0
169	16.1678321678322
170	0
171	2
172	8.08391608391608
173	0
174	0
175	0
176	0
177	8.08391608391608
178	8.08391608391608
179	4.04195804195804
180	4
181	0
182	4.04195804195804
183	0
184	1.02857142857143
185	2
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	4.02857142857143
196	1.02857142857143
197	0
198	0
199	1
200	0
201	0
202	0
203	4.04195804195804
204	3
205	0
206	0
207	0
208	0
209	0
210	0
211	1
212	0
213	0
214	0
215	0
216	0
217	0.684210526315789
218	0
219	0
220	0
221	0
222	2.05714285714286
223	0.388888888888889
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	1
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	2
247	2
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	4.04195804195804
256	35.951048951049
257	0
258	0
259	2.02097902097902
260	1
261	6.06293706293706
262	8.08391608391608
263	0
264	0.980769230769231
265	0
266	3.03205497034611
267	2.02097902097902
268	0
269	0
270	0
271	0
272	3
273	0
274	0
275	0
276	0
277	0
278	0
279	4.04195804195804
280	30.9090909090909
281	1
282	0
283	2.02097902097902
284	0
285	0
286	0
287	2.02097902097902
288	0
289	1
290	0
291	0
292	0
293	0.666666666666667
294	30.3146853146853
295	0
296	2.02097902097902
297	4.04195804195804
298	3.06019470725353
299	0
300	2.02097902097902
301	14.1468531468531
302	0.480314960629921
303	0
304	2.02097902097902
305	2.02097902097902
306	2.02097902097902
307	0
308	0.925925925925926
309	0
310	0
311	0
312	8.08391608391608
313	2.02097902097902
314	3.02097902097902
315	2.02097902097902
316	103
317	6.06293706293706
318	0
319	6.06293706293706
320	2.02097902097902
321	0
322	4.04195804195804
323	3.14285714285714
324	0
325	0
326	12.1258741258741
327	2.02097902097902
328	2.02097902097902
329	0
330	0
331	4.04195804195804
332	0
333	0
334	0
335	0
336	2.02097902097902
337	0
338	3.14285714285714
339	0
340	0.480314960629921
341	0
342	2.02097902097902
343	0
344	0
345	2.02097902097902
346	0
347	10.1048951048951
348	4.02097902097902
349	1
350	0
351	7.06293706293706
352	19.1888111888112
353	2.02097902097902
354	4.04195804195804
355	0
356	2.02097902097902
357	0
358	18.8554778554779
359	4.04195804195804
360	3.14285714285714
361	1
362	5.16383616383616
363	4.04195804195804
364	4.04195804195804
365	0
366	1.48031496062992
367	0
368	10.1048951048951
369	2.02097902097902
370	44.4615384615385
371	2.02097902097902
372	15.4545454545455
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	5.52097902097902
381	2.02097902097902
382	0
383	4.04195804195804
384	0
385	0
386	8.08391608391608
387	2.02097902097902
388	4.04195804195804
389	0
390	1
391	0
392	2.02097902097902
393	2.02097902097902
394	0
395	0
396	2.02097902097902
397	10.1048951048951
398	0
399	2.02097902097902
400	0
401	0
402	0
403	2.02097902097902
404	2.02097902097902
405	4.04195804195804
406	0
407	1.80531496062992
408	0
409	0
410	45.9615384615385
411	2.02097902097902
412	4.04195804195804
413	2.84637584637585
414	0
415	0.625
416	4.66695804195804
417	0
418	2.02097902097902
419	0
420	0
421	0
422	2.58347902097902
423	4.04195804195804
424	6.88833388833389
425	4.54195804195804
426	0.925925925925926
427	0
428	2.63768115942029
429	0
430	0
431	4.04195804195804
432	0
433	0
434	0
435	0
436	2.02097902097902
437	2.02097902097902
438	0
439	0
440	0
441	0
442	0
443	3.19955044955045
444	2.02097902097902
445	2.02097902097902
446	0
447	1
448	0
449	0
450	4.52097902097902
451	0
452	3.35431235431235
453	2.5
454	0
455	0
456	4.04195804195804
457	1
458	0
459	1
460	0
461	0
462	0
463	0
464	0
465	1
466	1
467	1
468	0
469	0
470	0
471	0
472	0
473	0
474	1.98675496688742
475	0
476	0
477	1.31884057971015
478	0
479	0
480	0
481	1.01107594936709
482	0
483	1.61538461538462
484	0
485	0
486	0
487	0
488	1
489	1.61538461538462
490	3.23076923076923
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0.480314960629921
500	0.480314960629921
501	5.84615384615385
502	0
503	0
504	0
505	1
506	0
507	0
508	0
509	0.825396825396825
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0.764705882352941
528	1
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	1.31884057971015
540	0
541	1
542	0
543	0
544	0
545	1
546	0
547	5.66666666666667
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	1
561	0
562	1
563	0
564	0
565	1
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0.480314960629921
584	0
585	0
586	1.01107594936709
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0.388888888888889
601	0
602	0
603	0
604	0
605	1.25
606	0
607	0
608	0
609	2.26107594936709
610	16
611	0
612	0
613	0
614	0
615	0.5
616	0
617	0
618	0
619	0
620	0.416666666666667
621	1.01107594936709
622	0
623	0.980769230769231
624	0
625	0
626	0
627	0
628	0
629	8.66666666666667
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	1
644	0
645	0
646	0
647	0
648	0
649	0
650	1
651	1.57142857142857
652	0
653	0
654	0
655	1.17857142857143
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	4.33333333333333
666	1
667	2.15873015873016
668	0
669	2
670	0
671	0
672	0.5
673	1.57142857142857
674	0
675	0
676	0
677	0
678	0
679	1
680	0
681	1.01107594936709
682	0
683	1.66666666666667
684	0
685	0
686	9.66666666666667
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	1.33333333333333
695	5.33333333333333
696	1.33333333333333
697	5.48031496062992
698	3
699	0
700	0
701	21.6535433070866
702	0
703	0
704	1
705	0
