distance_to_3_end	read_number
911	2.10204081632653
912	0
913	0.555555555555556
914	0
915	0
916	0
917	2.71428571428571
918	1
919	0
920	0
921	0
922	0.560975609756098
923	0
924	0
925	0
926	2.13513513513514
927	0.527777777777778
928	0
929	2
930	0
931	4.28824833702883
932	0
933	0
934	0
935	0
936	0
937	0
938	1.008
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0.456521739130435
947	0
948	9
949	1.06666666666667
950	0
951	0
952	0
953	0
954	0.269230769230769
955	1.13513513513514
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	1.06694352159468
964	2.01207729468599
965	0
966	0
967	0.5
968	0
969	0
970	1
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	1.08393285371703
984	0
985	0
986	0
987	0
988	0
989	0
990	1.10204081632653
991	0
992	0
993	0
994	1.06666666666667
995	0
996	0
997	0
998	0
999	0
1000	0
1001	0.80952380952381
1002	0.776744186046512
1003	0
1004	0
1005	0
1006	0.388372093023256
1007	0
1008	0
1009	1
1010	0
1011	0
1012	0
1013	0
1014	0
1015	0
1016	0
1017	0
1018	0
1019	1.96687370600414
1020	2.93333333333333
1021	3.2025641025641
1022	0
1023	2.57142857142857
1024	2
1025	2.83333333333333
1026	0
1027	0
1028	0
1029	0
1030	0
1031	0.527777777777778
1032	0
1033	0
1034	0
1035	0
1036	0
1037	0
1038	0
1039	0
1040	1
1041	1.06666666666667
1042	0.678571428571429
1043	0
1044	0
1045	1.5
1046	0
1047	0
1048	0.456521739130435
1049	0
1050	0
1051	0
1052	0
1053	0
1054	0
1055	0.560975609756098
1056	0
1057	0
1058	0
1059	1
1060	2.13333333333333
1061	0
1062	0
1063	1.23076923076923
1064	0.560975609756098
1065	0
1066	0.5
1067	0.144230769230769
1068	0.560975609756098
1069	0
1070	0
1071	4.66666666666667
1072	0
1073	0.560975609756098
1074	0
1075	0
1076	0
1077	0.560975609756098
1078	1.08393285371703
1079	0
1080	1.06666666666667
1081	3.11111111111111
1082	0.560975609756098
1083	0
1084	0
1085	6.02380952380952
1086	0
1087	6.02380952380952
1088	0
1089	0.830188679245283
1090	0.563218390804598
1091	0
1092	4.48888888888889
1093	1.55555555555556
1094	1
1095	0
1096	0
1097	0
1098	1.76923076923077
1099	0.269230769230769
1100	0
1101	0
1102	0
1103	1.55555555555556
1104	0
1105	0
1106	0
1107	1.5
1108	0
1109	0
1110	0
1111	0
1112	2.49056603773585
1113	0
1114	1.18181818181818
1115	0
1116	0
1117	0
1118	0
1119	1.76923076923077
1120	0
1121	0
1122	0
1123	0
1124	0
1125	0
1126	1.18181818181818
1127	0
1128	0.5
1129	1.18181818181818
1130	3.54545454545455
1131	0
1132	0
1133	0
1134	1
1135	0
1136	0
1137	0
1138	3.36363636363636
1139	0
1140	1.18181818181818
1141	0
1142	0
1143	0
1144	0.564516129032258
1145	1.66666666666667
1146	0
1147	0
1148	1.89473684210526
1149	1.5
1150	0
1151	0.144230769230769
1152	1
1153	0
1154	4.72727272727273
1155	0
1156	0
1157	0
1158	1.76923076923077
1159	0
1160	1
1161	0.144230769230769
1162	1.18181818181818
1163	0
1164	0
1165	0
1166	0
1167	1.18181818181818
1168	0
1169	0
1170	0
1171	0
1172	0
1173	4.66666666666667
1174	1.24
1175	0
1176	0
1177	0
1178	0
1179	0.538461538461538
1180	0
1181	0
1182	0
1183	4.13286713286713
1184	0
1185	1.3712715855573
1186	0.333333333333333
1187	0
1188	4.66666666666667
1189	0
1190	0
1191	3.00923076923077
1192	1.14923076923077
1193	0
1194	2
1195	4.66666666666667
1196	2.61363636363636
1197	3.36363636363636
1198	1.4
1199	0
1200	0
1201	4.66666666666667
1202	2.20104895104895
1203	7.09090909090909
1204	0
1205	5.90909090909091
1206	1
1207	0
1208	1.18181818181818
1209	0
1210	0
1211	2.28385899814471
1212	0
1213	1.18181818181818
1214	1.24
1215	0
1216	1.18181818181818
1217	0
1218	0
1219	4.66666666666667
1220	0
1221	0
1222	0
1223	1.18181818181818
1224	0
1225	0
1226	0
1227	0
1228	0
1229	0
1230	0
1231	0
1232	1.56142857142857
1233	2
1234	0
1235	0
1236	0
1237	0.321428571428571
1238	1
1239	0
1240	0.5
1241	0
1242	0
1243	0
1244	4.66666666666667
1245	0
1246	1.10204081632653
1247	0
1248	0
1249	0.321428571428571
1250	0
1251	0
1252	1.10204081632653
1253	0.277777777777778
1254	0
1255	0
1256	0
1257	0
1258	0
1259	0
1260	0
1261	0
1262	0
1263	0
1264	0
1265	0
1266	0.714285714285714
1267	0
1268	0
1269	0
1270	0.80952380952381
1271	0
1272	0
1273	0
1274	0
1275	0
1276	0.25
1277	0
1278	0
1279	0
1280	0
1281	0
1282	0
1283	0
1284	0
1285	0
1286	0.269230769230769
1287	1.26315789473684
1288	0
1289	2.50315789473684
1290	12.5
1291	1.33333333333333
1292	0
1293	0
1294	0
1295	0
1296	0
1297	0
1298	1.24
1299	0
1300	0
1301	0
1302	0
1303	0.842105263157895
1304	0
1305	0
1306	1
1307	0.25
1308	0
1309	0
1310	0.5
1311	0
1312	0.985507246376812
1313	0
1314	0
1315	0
1316	0
1317	0
1318	0.985507246376812
1319	3.45238095238095
1320	1.97101449275362
1321	1.76923076923077
1322	0
1323	2.95652173913044
1324	0
1325	5.66666666666667
1326	1.98550724637681
1327	0
1328	0.985507246376812
1329	0
1330	0
1331	0
1332	0.985507246376812
1333	1
1334	0
1335	0
1336	0
1337	0
1338	0
1339	0
1340	0.985507246376812
1341	0.625
1342	1.13513513513514
1343	1.97101449275362
1344	1.07692307692308
1345	0
1346	1
1347	4.31884057971015
1348	2.13935340022297
1349	0
1350	3.07305530908015
1351	0.9562569213732
1352	1.97101449275362
1353	1.48938321536906
1354	0.985507246376812
1355	1.17142857142857
1356	0.985507246376812
1357	0
1358	0.985507246376812
1359	0.985507246376812
1360	0
1361	0
1362	0
1363	0.985507246376812
1364	0.985507246376812
1365	1.008
1366	0
1367	1.83550724637681
1368	1
1369	0
1370	2.74
1371	0.144230769230769
1372	0
1373	0
1374	1.06666666666667
1375	0
1376	1.81142857142857
1377	0
1378	0
1379	0
1380	0.985507246376812
1381	0.985507246376812
1382	0
1383	0.452380952380952
1384	2.68530020703934
1385	3.94202898550725
1386	0
1387	0.432692307692308
1388	0.985507246376812
1389	0
1390	13.7971014492754
1391	1.97101449275362
1392	2.36495388669302
1393	0
1394	0
1395	2.95652173913044
1396	0
1397	0
1398	0.985507246376812
1399	0
1400	0.985507246376812
1401	0.5
1402	0.277777777777778
1403	0
1404	0.985507246376812
1405	0
1406	0
1407	0
1408	0
1409	0
1410	0.393939393939394
1411	0
1412	4.15337295381086
1413	0
1414	0
1415	1.97101449275362
1416	0
1417	0
1418	0
1419	0.985507246376812
1420	0
1421	0
1422	1.97101449275362
1423	0
1424	1.48938321536906
1425	0.985507246376812
1426	0
1427	0
1428	0
1429	2.48
1430	0
1431	0
1432	0
1433	0
1434	0.85
1435	4.44942403169559
1436	1.86169590643275
1437	0.85
1438	0
1439	0
1440	0
1441	0.85
1442	0.388372093023256
1443	0
1444	0
1445	0
1446	0
1447	0
1448	0
1449	1.7
1450	0
1451	0
1452	0.4375
1453	0.4375
1454	0
1455	0
1456	0
1457	0
1458	0.5
1459	0.5
1460	0
1461	0
1462	0
1463	0
1464	0
1465	0
1466	0
1467	0
1468	1.008
1469	0
1470	0
1471	0
1472	0
1473	0
1474	0
1475	0.285714285714286
1476	0
1477	0
1478	0
1479	0.563758389261745
1480	0
1481	0
1482	0
1483	0
1484	0
1485	0.4375
1486	0
1487	0
1488	0
1489	0
1490	0.857142857142857
1491	0
1492	0
1493	0
1494	0
1495	0
1496	0
1497	0
1498	0
1499	0
1500	0
1501	0
1502	0
1503	1.10265780730897
1504	0
1505	0
1506	0
1507	0
1508	0
1509	0
1510	0
1511	0
1512	0
1513	0
1514	0
1515	1
1516	0
1517	0
1518	0
1519	0
1520	0
1521	1.09210526315789
1522	0
1523	0
1524	0
1525	0
1526	0.388372093023256
1527	0.388372093023256
1528	0.144230769230769
1529	0
1530	0
1531	0.5
1532	0.5
1533	0
1534	0
1535	0
1536	0
1537	0
1538	0
1539	0.5
1540	0
1541	0
1542	0
1543	0
1544	0
1545	0
1546	0
1547	1
1548	0
1549	1
1550	0
1551	1
1552	0
1553	0
1554	2
1555	1.26315789473684
1556	0
1557	0
1558	0
1559	3
1560	0
1561	1
1562	0
1563	0
1564	0
1565	0
1566	0
1567	0
1568	2.57142857142857
1569	1
1570	0
1571	0
1572	0
1573	0
1574	1
1575	0
1576	1
1577	0
1578	0.541666666666667
1579	0
1580	0.347826086956522
1581	0
1582	0
1583	0
1584	0
1585	0
1586	0
1587	0
1588	0
1589	0.5
1590	0
1591	1
1592	0.347826086956522
1593	0
1594	0.781653746770026
1595	0
1596	0.393939393939394
1597	0
1598	0
1599	0
1600	1.71428571428571
1601	0.144230769230769
1602	0
1603	0.388372093023256
1604	0
1605	0
1606	0
1607	0
1608	0
1609	0.5
1610	0
1611	0
1612	0.144230769230769
1613	0
1614	0
1615	0
1616	0
1617	0
1618	0
1619	0.678571428571429
1620	0
1621	0
1622	0
1623	0
1624	0
1625	0.678571428571429
1626	0
1627	0.347826086956522
1628	0
1629	0
1630	0
1631	0
1632	2.48
1633	0
1634	0
1635	0
1636	0
1637	0
1638	0
1639	0
1640	0
1641	0
1642	0
1643	0
1644	0
1645	1
1646	0
1647	0.9
1648	0
1649	0.857142857142857
1650	0
1651	0
1652	0.361111111111111
1653	0
1654	0
1655	0
1656	0
1657	0.4375
1658	0
1659	0
1660	0.450507614213198
1661	0
1662	0.347826086956522
1663	0
1664	1.24
1665	0
1666	0
1667	0
1668	0
1669	0
1670	1
1671	0
1672	0
1673	1
1674	0
1675	0.857142857142857
1676	0
1677	0
1678	0
1679	0
1680	0
1681	0
1682	0
1683	0
1684	0
1685	0
1686	0
1687	0
1688	0
1689	0
1690	0
1691	0
1692	1.21816168327796
1693	0
1694	0
1695	0
1696	0
1697	0
1698	0
1699	0
1700	0
1701	0
1702	0
1703	0.4375
1704	0
1705	0
1706	1.5
1707	1.5
1708	0
1709	1.71428571428571
1710	0
1711	0
1712	0
1713	3.57738095238095
1714	0
1715	1.15384615384615
1716	0
1717	0
1718	0.9
1719	0
1720	0
1721	0
1722	0
1723	0
1724	0
1725	0
1726	0
1727	0
1728	0.7
1729	0
1730	0
1731	0
1732	0
1733	0
1734	0
1735	0
1736	0
1737	0
1738	0
1739	1.24
1740	0
1741	0
1742	0
1743	0.277777777777778
1744	0.5
1745	0.452380952380952
1746	0.857142857142857
1747	0
1748	0
1749	0.5
1750	0
1751	0
1752	6.5
1753	0
1754	1.93656827668456
1755	0
1756	0
1757	0
1758	0
1759	0
1760	0
1761	0.388372093023256
1762	0
1763	0
1764	0
1765	0
1766	0
1767	0
1768	7.47230494674028
1769	0
1770	0
1771	0
1772	0
1773	0
1774	0
1775	0
1776	0
1777	0
1778	0
1779	0
1780	0
1781	0.347826086956522
1782	0
1783	0
1784	1.26315789473684
1785	0
1786	0
1787	0
1788	0
1789	0
1790	0
1791	0
1792	0.6
1793	0
1794	0
1795	0
1796	0
1797	0
1798	0
1799	1.15384615384615
1800	0
1801	0
1802	0
1803	0
1804	0
1805	0
1806	0
1807	0
1808	1.24
1809	0
1810	0
1811	0
1812	0
1813	0
1814	1
1815	0
1816	0
1817	0
1818	0
1819	0
1820	0
1821	0
1822	0
1823	0
1824	0
1825	0
1826	0
1827	0
1828	3.88837209302326
1829	0
1830	0
1831	0
1832	0.144230769230769
1833	0
1834	0
1835	0
1836	0
1837	0
1838	0.432692307692308
1839	0
1840	0
1841	0
1842	0
1843	0
1844	1.24
1845	0
1846	0
1847	0
1848	0
1849	0
1850	0
1851	0
1852	0
1853	0.324324324324324
1854	0
1855	0
1856	0.857142857142857
1857	0
1858	1.08393285371703
1859	0
1860	0.857142857142857
1861	0
1862	0
1863	0.80952380952381
1864	0
1865	2.16786570743405
1866	0
1867	1.08393285371703
1868	1.83393285371703
1869	0
1870	4.33573141486811
1871	0
1872	1.08393285371703
1873	3.25179856115108
1874	23.8465227817746
1875	2.16786570743405
1876	2.16786570743405
1877	0
1878	0
1879	2.2553614251456
1880	0
1881	2.16786570743405
1882	2.16786570743405
1883	0
1884	4.77323141486811
1885	0.5
1886	4.33573141486811
1887	1.08393285371703
1888	0
1889	0
1890	0
1891	0.314814814814815
1892	19.380613091944
1893	0
1894	3.58393285371703
1895	1.66666666666667
1896	1.66666666666667
1897	0
1898	1.08393285371703
1899	0.144230769230769
1900	0
1901	0
1902	3.25179856115108
1903	0
1904	0
1905	0
1906	2.16786570743405
1907	0
1908	0
1909	1.08393285371703
1910	11.553614251456
1911	0
1912	6.50359712230216
1913	0
1914	0
1915	0
1916	2.16786570743405
1917	6.50359712230216
1918	1.08393285371703
1919	0
1920	1
1921	1.08393285371703
1922	0
1923	0
1924	1.625
1925	1.08393285371703
1926	0
1927	2.16786570743405
1928	5.41966426858513
1929	1.08393285371703
1930	2.16786570743405
1931	0
1932	0
1933	1.38837209302326
1934	0
1935	1.08393285371703
1936	0
1937	0
1938	0
1939	0
1940	0
1941	2.16786570743405
1942	4.33573141486811
1943	8.67146282973621
1944	1.08393285371703
1945	0
1946	3.24478878435713
1947	1.08393285371703
1948	0
1949	0
1950	1.08393285371703
1951	0
1952	0
1953	0
1954	0
1955	2.58393285371703
1956	0
1957	1.08393285371703
1958	0.5
1959	0
1960	0.4375
1961	0
1962	3.25179856115108
1963	0
1964	0
1965	0
1966	2.16786570743405
1967	0.80952380952381
1968	0
1969	0
1970	0
1971	0
1972	0
1973	0
1974	1.875
1975	0.388372093023256
1976	0
1977	0
1978	0
1979	0
1980	0
1981	0.4375
1982	0
1983	0
1984	0
1985	0.80952380952381
1986	0
1987	0
1988	0
1989	0
1990	0
1991	0
1992	0
1993	0
1994	0
1995	0.314814814814815
1996	0.388372093023256
1997	0
1998	0
1999	0
2000	0
2001	0
2002	0
2003	0
2004	0
2005	0
2006	0
2007	1
2008	0
2009	0
2010	0
2011	0
2012	0
2013	0
2014	0
2015	0
2016	8.125
2017	0
2018	0
2019	1.15384615384615
2020	0
2021	0
2022	0.73469387755102
2023	0
2024	0
2025	0
2026	0
2027	0
2028	0
2029	0
2030	0
2031	1
2032	0
2033	1.94186046511628
2034	0
2035	0
2036	2.16786570743405
2037	0
2038	0
2039	0
2040	0
2041	0
2042	0
2043	0
2044	0.533333333333333
2045	1
2046	0
2047	0
2048	0
2049	0
2050	0
2051	0
2052	0
2053	0
2054	1.08393285371703
2055	0.277777777777778
2056	7.58752997601918
2057	0.533333333333333
2058	0.432692307692308
2059	0
2060	0.388372093023256
2061	0
2062	1
2063	0
2064	0
2065	2.16786570743405
2066	0
2067	2.16786570743405
2068	1.08393285371703
2069	1.08393285371703
2070	0
2071	3.16786570743405
2072	0
2073	0
2074	0
2075	0
2076	2.16786570743405
2077	0
2078	1.08393285371703
2079	3.81501695195568
2080	2.16786570743405
2081	0
2082	0
2083	0
2084	0
2085	0
2086	1.08393285371703
2087	0.830188679245283
2088	0
2089	0
2090	0
2091	23.5927786073028
2092	0
2093	0
2094	0
2095	0
2096	1.08393285371703
2097	0
2098	2.16786570743405
2099	1.08393285371703
2100	0
2101	1.08393285371703
2102	0.830188679245283
2103	1.08393285371703
2104	0
2105	0
2106	0
2107	0
2108	2.16786570743405
2109	0.857142857142857
2110	4.33573141486811
2111	0
2112	0
2113	1.08393285371703
2114	0
2115	1.08393285371703
2116	2.16786570743405
2117	1
2118	0
2119	0
2120	0
2121	0
2122	0
2123	0
2124	0.503875968992248
2125	0
2126	1.08393285371703
2127	0
2128	0
2129	0
2130	0
2131	0
2132	1
2133	1.08393285371703
2134	0
2135	0.277777777777778
2136	0
2137	1.08393285371703
2138	0
2139	0
2140	0
2141	0
2142	0
2143	2.16786570743405
2144	0
2145	1.08393285371703
2146	1
2147	0
2148	0
2149	0
2150	0
2151	1.08393285371703
2152	0
2153	0
2154	0
2155	1.58393285371703
2156	0
2157	2.16786570743405
2158	0
2159	0
2160	1.08393285371703
2161	0
2162	0
2163	3.5632183908046
2164	0
2165	0
2166	0
2167	0
2168	0
2169	0
2170	0
2171	0
2172	0
2173	0.144230769230769
2174	0
2175	0
2176	0
2177	0
2178	0
2179	1
2180	0.144230769230769
2181	0
2182	3.25179856115108
2183	0
2184	0
2185	0
2186	0
2187	0
2188	0
2189	0
2190	0
2191	1.08393285371703
2192	0
2193	0
2194	0
2195	0.285714285714286
2196	4.33573141486811
2197	0
2198	0
2199	0
2200	0.285714285714286
2201	0
2202	0
2203	0
2204	0
2205	0
2206	0
2207	0
2208	0
2209	0
2210	1.08393285371703
2211	0
2212	0
2213	1.08393285371703
2214	1.08393285371703
2215	3.64017065417433
2216	1.64490846347312
2217	1
2218	0.560975609756098
2219	0
2220	1.08393285371703
2221	1.08393285371703
2222	0
2223	0
2224	0
2225	2.72884131719015
2226	0
2227	4.8967070246242
2228	0.388372093023256
2229	3.25
2230	1.08393285371703
2231	0
2232	0
2233	2.16786570743405
2234	0
2235	0
2236	0
2237	0.560975609756098
2238	0
2239	0
2240	0
2241	0
2242	0
2243	6.89855072463768
2244	0
2245	0
2246	1.54648285613291
2247	0
2248	0.985507246376812
2249	2.35938658577688
2250	0
2251	0
2252	0
2253	0.985507246376812
2254	2.87387933940007
2255	0
2256	0
2257	1.97101449275362
2258	0
2259	0.985507246376812
2260	0
2261	0
2262	0.985507246376812
2263	0.985507246376812
2264	0
2265	0
2266	0
2267	0
2268	2.95652173913044
2269	0
2270	0
2271	0.533333333333333
2272	0
2273	0
2274	0
2275	0
2276	0
2277	0
2278	0.527777777777778
2279	0
2280	0.985507246376812
2281	0
2282	1.97101449275362
2283	0
2284	0.985507246376812
2285	0
2286	0
2287	0
2288	0
2289	0
2290	0.985507246376812
2291	0
2292	0
2293	0.560975609756098
2294	0
2295	2.56944010009384
2296	0
2297	0
2298	0
2299	1.68965517241379
2300	0
2301	0
2302	1.1219512195122
2303	3.34489383215369
2304	0
2305	0
2306	0
2307	2.125
2308	0
2309	0
2310	0.388372093023256
2311	0.560975609756098
2312	1.87878787878788
2313	0
2314	0
2315	1.5
2316	0
2317	0.708333333333333
